product_id,description,sales_history,demand_target,image_path
P66136,Vintage Grey Wool Skirt,"[141.15134567557894, 136.9754924541647, 135.45500079521847, 156.0687226835082, 148.69087096171071, 132.53653813683246, 141.91858935454644, 110.31063766097726, 102.5569279682337, 132.1943873722882, 103.9147467803332, 125.41705105802164, 121.75060604160069, 128.41014283341826, 113.5831696140978, 135.95943532869407, 127.44141961244478, 133.51864147568136, 132.7533140785656, 130.66853809313153, 135.72773115714423, 131.13792478634335, 119.53298108273121, 144.34934696311572, 106.24057724340406, 97.64581327796974, 107.0826107618073, 123.37232191244776, 107.00537687339822, 110.61156113306124]",125.8,public/images/learning_set\blue_denim_jeans.png
P51476,Formal Yellow Silk Summer Dress,"[304.767022743221, 301.2788707277534, 334.8878956324797, 323.1939248060707, 337.28234596050606, 314.00652765611795, 327.0093274730941, 301.62622636737746, 290.5472332212946, 280.91294595726293, 250.78266832534104, 231.98545568129475, 234.4050986745743, 267.65913298651833, 274.5457641860604, 297.4094707642762, 317.3510694926097, 328.4791379178928, 351.6518831722912, 330.66908183718954, 333.1485098149796, 306.83206039653635, 269.892320235298, 253.34583013811482, 272.82353141625623, 251.38349009193928, 263.84921387177417, 270.13925139010274, 290.6574159437669, 283.2838627093345]",293.19,public/images/learning_set\red_leather_jacket.png
P35080,Slim Fit Grey Polyester Shorts,"[311.0537334225523, 360.7389199752389, 362.4936339967572, 375.87520135208484, 376.33424904233857, 381.9464202982747, 343.38942855436983, 310.992007541731, 341.5880901545115, 299.17258687736506, 287.88215002875796, 263.2826981458053, 292.9206479855423, 295.6378889471334, 293.3170004468527, 359.5223361655662, 364.9334135462321, 385.1569769782383, 386.7590583319701, 386.8792057845327, 345.22244021994607, 326.55257285568086, 343.0420509159538, 309.83069848560297, 280.43608903687885, 302.48239650748087, 298.2309886728244, 294.8791885861528, 317.02203773767354, 344.097743332025]",298.25,public/images/learning_set\blue_denim_jeans.png
P83247,Vintage White Polyester Shorts,"[396.93927827029296, 434.83591904171965, 451.43953966173984, 459.17991498207857, 449.74338433191963, 455.16311857476086, 441.5540560698113, 411.8072963918918, 393.8617219119673, 402.2033237754503, 366.25809243218316, 371.4796190888808, 375.4649438809773, 378.0464313062078, 407.0245169591597, 426.31126720002675, 436.370011564368, 453.0210357455371, 436.99916636357625, 451.3675440974248, 442.3565585784882, 425.8642133545022, 413.7458270443564, 415.65482197342527, 369.94862207909864, 366.07093871535557, 385.92534413638157, 371.2300979903606, 408.4983375715004, 411.63183664798817]",413.67,public/images/learning_set\floral_summer_dress.png
P84454,Oversized White Cotton Shorts,"[456.5455663289354, 469.0256758053227, 499.62082911776486, 482.9950368262075, 503.72669606254783, 498.1929555504822, 484.24111460084197, 481.11500256864593, 466.9269043979518, 440.44607603036116, 443.309436527359, 430.02769564427956, 440.0539390768122, 451.69212387049765, 454.2565479391648, 478.966153910092, 489.3077473087378, 487.7775965656959, 494.0864317375214, 479.1775571900835, 464.32393683911283, 458.492662442807, 472.7143172780931, 448.2394872991967, 459.5460615078224, 429.98414402865865, 428.6728315571275, 442.48234483336597, 452.80275873125794, 462.05506110269425]",418.52,public/images/learning_set\floral_summer_dress.png
P91305,Slim Fit White Denim Sweater,"[347.7928574538366, 368.20269493764806, 382.67180958410773, 376.99128705218084, 384.3098134936466, 383.75770402725277, 374.9946558987671, 348.12327909381145, 344.9913416247551, 347.3455675996125, 342.9130251348199, 338.34586228309456, 322.48182100332576, 351.8488767673381, 360.9505033682467, 356.80755366854265, 375.2657026157705, 355.118665417473, 383.356328323082, 384.87718097467683, 373.139597524751, 355.0424546529879, 338.45572082479, 346.76035085841113, 348.93990962633484, 342.82857504921617, 328.709720996587, 345.88730834321143, 356.96463263119944, 351.2554947253189]",357.3,public/images/learning_set\red_leather_jacket.png
P97943,Formal White Silk Skirt,"[228.5405965238097, 220.00130964362558, 245.58453182548342, 258.14781042242623, 249.54796448704033, 236.02051698351787, 231.9807740763493, 217.08153550794353, 193.15243750441587, 198.16322247855106, 184.74264889228675, 203.20258840074848, 195.61905799683709, 198.18717206680586, 212.4182413178215, 222.35193295537132, 249.10577569154657, 242.19068387153453, 240.82596000332558, 259.39946648601654, 245.44963942747023, 226.6966212435283, 218.24962647216697, 199.45834300993192, 195.63443316824652, 182.47086503909952, 187.53214896554937, 199.28689188456596, 213.89276697225017, 220.87122672522594]",219.19,public/images/learning_set\floral_summer_dress.png
P94148,Modern Yellow Linen Jacket,"[123.40311530922065, 128.37320348735912, 142.9132196223157, 148.34838934826803, 135.05049435325068, 142.4997805636204, 137.6986409471375, 119.7177151576038, 123.57722272692659, 85.11235041383846, 100.93317183196899, 106.69388516305159, 96.14544380454858, 98.0213271346788, 110.04496464672168, 119.91292927815583, 147.24290268434325, 122.70569512929474, 156.0685946634419, 155.4943808820548, 113.45868974225917, 125.7853084778269, 119.85144304560296, 93.89901369358316, 100.60984238483488, 98.8825312522633, 83.87448504087601, 100.11445641577069, 96.06123973242637, 100.93419682071985]",117.78,public/images/learning_set\floral_summer_dress.png
P98320,Casual Pink Linen Jacket,"[276.80472128157743, 270.7837316809712, 265.45573429477065, 289.2942698333711, 267.76447369997896, 271.839112859906, 263.2850062778873, 255.40213736352436, 257.23308788249926, 247.90955746592766, 220.73351934362233, 249.24173067808903, 256.83608686083903, 236.08893109651495, 255.85934727188456, 242.11865462578322, 267.17574931078144, 272.07789718678384, 283.49932288923384, 279.8898620610362, 255.1571594012014, 284.60385937272537, 257.901694314334, 249.16627197941077, 246.4611509511967, 223.63406925213118, 241.44167253092778, 240.12717833945118, 261.678104654254, 261.5272044215389]",258.37,public/images/learning_set\floral_summer_dress.png
P18752,Slim Fit Black Cotton Jeans,"[350.0792694128692, 370.8842015335294, 373.1049107462987, 380.7147893316474, 362.51085364054194, 397.6406246295877, 360.672290377689, 339.7003427042544, 339.9173892567117, 337.0784965846266, 311.3677368299855, 316.8811935776425, 332.6654814649871, 333.4937759608199, 360.0935880241683, 349.0903329970867, 363.3280778251457, 391.92101406561244, 373.0100762823658, 368.4243387688593, 376.205442166329, 369.7664851090458, 335.25243439728854, 342.0444080825889, 331.40943090847725, 322.61258749500735, 334.04000394201046, 338.12200978976875, 358.3937610956663, 351.1429186666339]",387.62,public/images/learning_set\floral_summer_dress.png
P45809,Slim Fit Black Silk T-Shirt,"[81.51531145750654, 105.38103218779933, 102.74280680662885, 127.53216256330599, 120.3901654128269, 106.6927221407928, 105.9188590267371, 80.02903201476289, 78.54861713699891, 40.07358617654274, 72.35549203294968, 57.22178203805825, 53.341281627341225, 68.00841574459517, 70.04872959852999, 87.73898770977694, 106.47370692399551, 108.97150002727295, 112.82044569328187, 133.8782687421019, 99.527006321041, 83.18801722941103, 64.62601982502687, 66.99382907807872, 79.19267593806482, 60.56574859850313, 42.65810142495222, 55.11170094396885, 57.680373581246194, 81.22394836024355]",92.05,public/images/learning_set\blue_denim_jeans.png
P49591,Formal Red Linen Sweater,"[316.06063981444123, 308.0138911317151, 323.82852105654354, 336.6199748962097, 349.2953961226679, 330.0809540099177, 329.3493108876725, 296.4202560524007, 304.9120755768275, 272.7540295953314, 258.1392605394397, 274.6569124902939, 295.32440144029886, 296.5815077433115, 301.99145311571914, 306.859138498995, 342.6525951894004, 330.3280917854724, 325.2966965542998, 340.9310333345292, 326.93391131205345, 314.0936923157736, 308.04505825029105, 271.7124111612711, 274.29558252805367, 282.2382467543215, 277.2740996820336, 286.8653253615007, 288.5728684825435, 312.8668136353254]",306.1,public/images/learning_set\red_leather_jacket.png
P81742,Vintage Grey Linen Sweater,"[379.3878077384306, 386.6950483595148, 406.74927425045087, 405.6108216873322, 412.7002034396561, 407.61418863916987, 387.41914447421374, 371.1310605408177, 379.3753034512528, 352.35715070009513, 357.64051682958427, 366.62197947239457, 358.7739091261898, 371.25422416404876, 378.80739890653575, 390.0883080860121, 395.1314381306704, 402.4087930165408, 398.88146152723925, 394.29651298190333, 378.081467269027, 389.37495551145093, 373.4211502167336, 385.5298989682424, 358.31031258256075, 360.504076393339, 359.80070857305253, 377.96250909710864, 352.86588084296363, 366.72082565166585]",342.17,public/images/learning_set\floral_summer_dress.png
P49750,Formal Yellow Polyester Sweater,"[169.2773806219661, 166.5235610633522, 162.93056743835737, 168.20052061459447, 191.2561097927909, 190.73299722081398, 175.67207675530696, 170.13431885464112, 149.3413127221984, 181.92869754747156, 152.85315794280942, 157.19491108305775, 148.6307388635842, 154.1836391098308, 163.5459731997653, 171.16948236338243, 189.7710223267769, 193.47825930985832, 198.95984647162427, 168.104966756487, 183.90865894175752, 164.31418288157548, 140.23079643507586, 161.3652444293511, 149.3849059152216, 149.79059568284598, 141.99957844821034, 156.81228899105102, 181.12478610649453, 166.47615117332586]",167.31,public/images/learning_set\red_leather_jacket.png
P86417,Formal Red Wool Jeans,"[188.09853468767642, 209.93217767304472, 189.97701877950385, 200.1731283761579, 201.97169153492916, 213.21849275432987, 208.78934250080417, 182.77709921386602, 179.46590871705445, 178.19727120260717, 156.8172198766459, 162.34675310751734, 172.14607844704477, 157.46041685024426, 190.44910603381763, 189.74956849830278, 214.54310986326027, 206.66311111731147, 196.51063131193945, 199.11603082490603, 186.5071077060992, 178.46240327122445, 175.95597739778805, 186.1570846847484, 168.45004566340958, 180.14047329258884, 160.25772307247155, 151.53727827594793, 201.54047645907787, 177.23693280040695]",204.04,public/images/learning_set\red_leather_jacket.png
P79481,Casual Yellow Silk Jeans,"[418.0870933671784, 451.5153894090532, 446.7567663895443, 478.616046306353, 471.9235769355121, 478.9176186871827, 453.2313476074322, 429.92689003904064, 419.5332864095272, 405.73672834162716, 394.542578224049, 375.2986380200581, 377.6569344545976, 392.59095947309766, 431.0300925681227, 441.4053193467741, 462.7790021952777, 475.72874252678565, 473.79679091799477, 471.6561717736042, 438.3275989878028, 450.02918581213504, 430.7087658800916, 424.4740643179095, 400.95933693002445, 393.04251545574044, 389.36742614752103, 398.196750851081, 405.5239698205217, 445.01873294651887]",387.79,public/images/learning_set\red_leather_jacket.png
P81747,Formal White Polyester Sweater,"[92.1129316111896, 102.92508406638648, 105.07163835822415, 102.14868142892341, 112.34593600443829, 98.9317378730304, 93.1650093812898, 99.39197029007326, 65.8802707654595, 60.64109854294144, 66.16330919414337, 62.84940143587336, 62.14227204538194, 73.37522947486188, 64.84001257281206, 83.66501194567063, 95.13792556486374, 117.10078481654676, 109.91873520075322, 108.11003956421894, 94.13869555352497, 81.65982647866403, 82.70309552779199, 65.30806837423454, 66.37448402004603, 58.154396560843495, 55.646206572389374, 68.10436726045465, 79.29767169260116, 93.82744415935215]",75.63,public/images/learning_set\blue_denim_jeans.png
P91530,Vintage White Cotton Jeans,"[198.6948422446942, 224.95584289073255, 225.68375236836326, 234.58246159624977, 230.71920155205947, 227.6317464100003, 216.00686202582207, 190.26642978115444, 171.41246140055807, 167.56784620730537, 157.77689615471425, 143.78230257839041, 149.6353790152087, 166.11048011987202, 169.8727609420923, 185.69236391606248, 220.94144305870378, 217.41160666301974, 246.15243612267778, 247.73898333365918, 229.20295414398103, 187.66004665282378, 180.08111955496153, 168.04517482290686, 152.69576202874478, 128.78964614149544, 141.2026300212707, 122.53959787364244, 167.07799595723097, 183.25419056361574]",169.6,public/images/learning_set\floral_summer_dress.png
P98849,Slim Fit Red Silk Jeans,"[213.64021628038643, 225.2528021907379, 229.73756921536554, 232.9176208164395, 241.04408834025412, 239.83525274167295, 217.61606494280517, 203.78519191540877, 196.38877454085383, 217.5600707212742, 185.78899519102526, 184.31555078627449, 182.34761007472832, 200.47044323147588, 206.6055423870272, 229.61885183585267, 249.23740065520442, 214.26512743205598, 228.0700487569429, 234.48918014103327, 220.127402225102, 219.1612093682785, 208.14851800389357, 188.63297083613665, 200.158415521876, 185.14040032387004, 202.78147105373353, 190.27172675265228, 202.03666339105413, 198.95439301106666]",211.61,public/images/learning_set\floral_summer_dress.png
P19951,Oversized White Linen Shorts,"[281.2021061491882, 274.8007108777348, 290.97069180691915, 311.48957892788496, 321.480338413855, 289.38610899437106, 295.35696820906054, 288.32458000844997, 275.04962386632826, 278.6318648499841, 265.97689934767453, 257.0380411118571, 264.61741755723517, 268.5219942994634, 268.7580182529373, 297.74073763770514, 310.0634659989361, 302.1720686586756, 290.55269646581166, 303.82081088517396, 299.12370858466386, 293.51354500420507, 269.97448072735955, 279.98018611882713, 281.53665113356146, 264.09004168742996, 271.7418056628356, 280.3880214695689, 265.17794238338263, 285.27372188172103]",341.07,public/images/learning_set\red_leather_jacket.png
P26533,Formal Grey Polyester Sweater,"[266.0550691161549, 300.28173949829596, 282.95164827846037, 300.7259121642573, 323.89016230062106, 299.46402487572533, 262.588501592517, 276.40376147198225, 257.1997452635174, 240.16983377063454, 232.53463188581577, 219.88994114029776, 221.7153827159604, 263.92799990002976, 251.86991534819492, 280.6187442596325, 283.0799348712628, 304.99736159891154, 306.27888496504494, 292.4146846284266, 284.41491628421875, 278.83534214456074, 261.19500282389924, 260.31359514599035, 229.63040475548942, 237.21657507676184, 238.14769614386935, 244.08262846618874, 267.44350619774315, 258.0505448327262]",294.3,public/images/learning_set\floral_summer_dress.png
P57312,Vintage Yellow Silk Skirt,"[492.6108498152911, 495.7746533363863, 502.2737099288004, 526.1807943840599, 506.6331636562004, 510.5352165481212, 496.1829891428753, 514.5903427504883, 472.7594542086331, 483.84265714514055, 471.04013410818686, 468.0044181682741, 495.0524875660612, 481.6607264889883, 480.80627229984884, 501.2060349689868, 491.677392404371, 504.35627349328684, 509.9581019206308, 516.6872062003918, 491.17962579178436, 511.2001804135155, 497.09665713975255, 482.248353669396, 487.22130207806134, 453.430360907272, 462.87596540673303, 482.14502975052403, 482.9670528074294, 491.25824661944984]",590.54,public/images/learning_set\blue_denim_jeans.png
P45547,Slim Fit Pink Denim Jeans,"[178.64668709045807, 192.01236841645232, 214.55318827837516, 231.5260572540295, 229.2099907812533, 205.90322922952174, 216.32557334456178, 187.27058206218305, 160.20530040803735, 151.2433455554401, 145.06687897515863, 145.0852209718391, 156.6044977887171, 147.67758261100352, 177.990159599444, 185.03248652721268, 200.81870392398469, 207.8030548540575, 215.51671439721315, 220.99480906430335, 218.72637698052242, 200.68738584715481, 166.98783107568593, 165.56807917961936, 155.77718913632228, 135.43790390987573, 154.88421229784055, 167.75699824369724, 164.78828464463368, 181.9449953288847]",219.28,public/images/learning_set\blue_denim_jeans.png
